step,train/loss,train/grad_norm,train/learning_rate,train/num_tokens,train/completions/mean_length,train/completions/min_length,train/completions/max_length,train/completions/clipped_ratio,train/completions/mean_terminated_length,train/completions/min_terminated_length,train/completions/max_terminated_length,train/rewards/reward_fn/mean,train/rewards/reward_fn/std,train/reward,train/reward_std,train/frac_reward_zero_std,train/entropy,train/clip_ratio/low_mean,train/clip_ratio/low_min,train/clip_ratio/high_mean,train/clip_ratio/high_max,train/clip_ratio/region_mean,train/epoch
8460,0.10939999669790268,0.0,2.0237823719071457e-06,7229008.0,36.04999923706055,1.2000000476837158,116.0,0.10000000149011612,12.617856979370117,1.2000000476837158,41.400001525878906,4.094081878662109,0.5732722282409668,4.094081878662109,0.27322739362716675,0.6000000238418579,0.8949321508407593,0.0,0.0,0.0,0.0,0.0,1.6920000314712524
8470,-0.017799999564886093,0.19738930463790894,2.018608938669786e-06,7236612.0,37.400001525878906,1.0,112.0,0.10000000149011612,14.77500057220459,1.0,56.79999923706055,3.9528443813323975,0.774109423160553,3.9528443813323975,0.23412077128887177,0.44999998807907104,0.9104421734809875,0.0,0.0,0.0,0.0,0.0,1.694000005722046
8480,0.07010000199079514,0.680964469909668,2.013437551795505e-06,7245713.0,41.224998474121094,1.0,114.0,0.10000000149011612,18.622142791748047,1.0,45.400001525878906,3.816399574279785,0.703727662563324,3.816399574279785,0.2894887924194336,0.4000000059604645,0.8620054125785828,0.0,0.0,0.0,0.0,0.0,1.6959999799728394
8490,0.1762000024318695,0.14504565298557281,2.008268211284303e-06,7254439.0,44.79999923706055,1.0,126.5999984741211,0.10000000149011612,24.19928550720215,1.0,96.80000305175781,3.8872835636138916,0.7341679930686951,3.8872835636138916,0.2757810056209564,0.550000011920929,0.774816632270813,0.0,0.0,0.0,0.0,0.0,1.6979999542236328
8500,-0.15489999949932098,0.3112602233886719,2.0031011445098557e-06,7260583.0,32.20000076293945,1.0,131.1999969482422,0.07500000298023224,13.742856979370117,1.0,47.0,4.019298553466797,0.4409731328487396,4.019298553466797,0.16068103909492493,0.44999998807907104,0.8389955759048462,0.0,0.0,0.0,0.0,0.0,1.7000000476837158
8510,0.18770000338554382,0.4731210172176361,1.9979363514721626e-06,7265408.0,37.775001525878906,1.0,157.8000030517578,0.07500000298023224,20.173809051513672,1.0,81.4000015258789,3.9936671257019043,0.4871586561203003,3.9936671257019043,0.21638216078281403,0.4000000059604645,0.9141954183578491,0.0,0.0,0.0,0.0,0.0,1.7020000219345093
8520,-0.02539999969303608,0.19960682094097137,1.9927736047975486e-06,7273115.0,28.575000762939453,1.0,143.0,0.07500000298023224,9.839285850524902,1.0,52.400001525878906,3.8843677043914795,0.6953175067901611,3.8843677043914795,0.21433481574058533,0.699999988079071,0.9093338251113892,0.0,0.0,0.0,0.0,0.0,1.7039999961853027
8530,0.12880000472068787,0.18083901703357697,1.9876133592333645e-06,7284019.0,73.0,1.0,217.60000610351562,0.20000000298023224,24.617382049560547,1.0,63.20000076293945,3.853090763092041,0.8023910522460938,3.853090763092041,0.45054560899734497,0.5,0.9687438607215881,0.0,0.0,0.0,0.0,0.0,1.7059999704360962
8540,0.09470000118017197,0.5754443407058716,1.9824551600322593e-06,7289729.0,41.599998474121094,1.0,126.0,0.125,10.853571891784668,1.0,53.599998474121094,4.039071083068848,0.4672585725784302,4.039071083068848,0.21838024258613586,0.6000000238418579,0.9136252403259277,0.0,0.0,0.0,0.0,0.0,1.7079999446868896
8550,0.03720000013709068,0.16056910157203674,1.977299461941584e-06,7299380.0,69.92500305175781,1.7999999523162842,158.1999969482422,0.20000000298023224,26.613096237182617,1.7999999523162842,66.4000015258789,3.546328544616699,0.8646863102912903,3.546328544616699,0.5613094568252563,0.3499999940395355,1.0195966958999634,0.0,0.0,0.0,0.0,0.0,1.7100000381469727
8560,0.07159999758005142,0.8513322472572327,1.972146037587663e-06,7304956.0,9.949999809265137,1.0,57.79999923706055,0.02500000037252903,3.7535715103149414,1.0,16.799999237060547,4.003493785858154,0.318716824054718,4.003493785858154,0.08786559104919434,0.8500000238418579,0.4777306616306305,0.0,0.0,0.0,0.0,0.0,1.7120000123977661
8570,0.16820000112056732,0.5575882792472839,1.9669948869704967e-06,7310008.0,26.899999618530273,1.0,142.60000610351562,0.05000000074505806,15.04285717010498,1.0,80.80000305175781,3.8821258544921875,0.6487220525741577,3.8821258544921875,0.232903391122818,0.550000011920929,0.6698715686798096,0.0,0.0,0.0,0.0,0.0,1.7139999866485596
8580,0.0722000002861023,0.16716815531253815,1.9618460100900847e-06,7315891.0,61.82500076293945,1.0,200.39999389648438,0.15000000596046448,27.883333206176758,1.0,111.19999694824219,3.66215443611145,0.6106794476509094,3.66215443611145,0.2562030553817749,0.4000000059604645,0.713384211063385,0.0,0.0,0.0,0.0,0.0,1.715999960899353
8590,0.009399999864399433,0.07910700142383575,1.956699861693778e-06,7322336.0,35.07500076293945,1.0,134.39999389648438,0.07500000298023224,17.20833396911621,1.0,81.0,3.787184953689575,0.7143571376800537,3.787184953689575,0.07862675189971924,0.6000000238418579,0.7260507345199585,0.0,0.0,0.0,0.0,0.0,1.718000054359436
8600,0.2071000039577484,0.0,1.9515557596605504e-06,7327235.0,40.025001525878906,1.2000000476837158,169.60000610351562,0.07500000298023224,20.977380752563477,1.2000000476837158,71.19999694824219,3.8187904357910156,0.8196525573730469,3.8187904357910156,0.38637787103652954,0.550000011920929,0.782577633857727,0.0,0.0,0.0,0.0,0.0,1.7200000286102295
8610,0.06700000166893005,0.11341853439807892,1.946414386111428e-06,7333262.0,30.075000762939453,1.0,106.80000305175781,0.10000000149011612,6.142857074737549,1.0,19.399999618530273,3.814131021499634,0.5917308926582336,3.814131021499634,0.17615333199501038,0.75,0.5601098537445068,0.0,0.0,0.0,0.0,0.0,1.722000002861023
8620,-0.05640000104904175,0.09415388852357864,1.94127528629906e-06,7339421.0,29.975000381469727,1.0,133.8000030517578,0.07500000298023224,11.286905288696289,1.0,52.599998474121094,3.6389803886413574,0.9962126016616821,3.6389803886413574,0.161285862326622,0.699999988079071,0.9233330488204956,0.0,0.0,0.0,0.0,0.0,1.7239999771118164
8630,0.23019999265670776,0.3119255006313324,1.936138687597122e-06,7348206.0,47.17499923706055,1.0,164.39999389648438,0.10000000149011612,25.141666412353516,1.0,116.19999694824219,3.7883150577545166,0.6179993152618408,3.7883150577545166,0.20023906230926514,0.6000000238418579,1.1904382705688477,0.0,0.0,0.0,0.0,0.0,1.7259999513626099
8640,0.00989999994635582,0.23129896819591522,1.931004590005614e-06,7355953.0,26.524999618530273,1.0,120.80000305175781,0.07500000298023224,7.803571701049805,1.0,30.399999618530273,3.9124064445495605,0.5130762457847595,3.9124064445495605,0.07968831062316895,0.699999988079071,0.876559853553772,0.0,0.0,0.0,0.0,0.0,1.7280000448226929
8650,0.1768999993801117,0.1624535620212555,1.925873220898211e-06,7363192.0,29.524999618530273,1.0,119.5999984741211,0.10000000149011612,4.025000095367432,1.0,17.600000381469727,4.061952590942383,0.5484577417373657,4.061952590942383,0.07246579229831696,0.75,0.7952867150306702,0.0,0.0,0.0,0.0,0.0,1.7300000190734863
8660,0.20409999787807465,0.058398813009262085,1.9207441255275626e-06,7368757.0,43.32500076293945,1.0,208.39999389648438,0.15000000596046448,5.598809719085693,1.0,29.799999237060547,3.922560214996338,0.6458821892738342,3.922560214996338,0.11412423104047775,0.699999988079071,0.9692860245704651,0.0,0.0,0.0,0.0,0.0,1.7319999933242798
8670,-0.007000000216066837,0.13101187348365784,1.9156177586410195e-06,7380247.0,70.69999694824219,1.0,222.39999389648438,0.20000000298023224,23.198810577392578,1.0,112.19999694824219,3.3518619537353516,1.0564424991607666,3.3518619537353516,0.3592489957809448,0.550000011920929,0.8801009654998779,0.0,0.0,0.0,0.0,0.0,1.7339999675750732
8680,0.09769999980926514,0.8798254728317261,1.9104938928649062e-06,7386363.0,17.75,1.0,86.4000015258789,0.02500000037252903,11.682143211364746,1.0,44.599998474121094,3.870004415512085,0.6326578855514526,3.870004415512085,0.22765448689460754,0.6499999761581421,0.5428885221481323,0.0,0.0,0.0,0.0,0.0,1.7359999418258667
8690,0.10249999910593033,0.09466008841991425,1.905372869259736e-06,7397712.0,64.42500305175781,1.0,181.1999969482422,0.20000000298023224,13.925000190734863,1.0,83.19999694824219,3.7687458992004395,0.6518133878707886,3.7687458992004395,0.2869860827922821,0.6000000238418579,0.9145806431770325,0.0,0.0,0.0,0.0,0.0,1.7380000352859497
8700,-0.1777999997138977,0.14758948981761932,1.9002543467649957e-06,7406941.0,42.07500076293945,1.0,165.8000030517578,0.15000000596046448,4.258333206176758,1.0,21.0,3.751258611679077,0.9415012001991272,3.751258611679077,0.21558496356010437,0.6000000238418579,0.9963017702102661,0.0,0.0,0.0,0.0,0.0,1.7400000095367432
8710,0.03200000151991844,0.2774216830730438,1.895138439067523e-06,7412459.0,33.5,1.0,137.8000030517578,0.07500000298023224,15.103571891784668,1.0,56.20000076293945,4.1368489265441895,0.43615055084228516,4.1368489265441895,0.10186246037483215,0.6000000238418579,1.0025018453598022,0.0,0.0,0.0,0.0,0.0,1.7419999837875366
8720,0.29919999837875366,0.32729455828666687,1.8900252598541556e-06,7420458.0,26.625,1.0,131.0,0.05000000074505806,14.871429443359375,1.0,75.4000015258789,3.8129818439483643,0.5872016549110413,3.8129818439483643,0.2339666485786438,0.6499999761581421,0.9195047616958618,0.0,0.0,0.0,0.0,0.0,1.74399995803833
8730,0.027000000700354576,0.7942303419113159,1.8849148091248935e-06,7430540.0,58.95000076293945,1.7999999523162842,166.1999969482422,0.17499999701976776,19.09166717529297,1.7999999523162842,83.4000015258789,3.8686490058898926,0.6367219686508179,3.8686490058898926,0.20514130592346191,0.44999998807907104,0.862785816192627,0.0,0.0,0.0,0.0,0.0,1.746000051498413
8740,0.21140000224113464,0.20121711492538452,1.8798070868797367e-06,7439369.0,46.625,1.0,205.0,0.125,16.83333396911621,1.0,75.0,3.894988536834717,0.569324254989624,3.894988536834717,0.11949554085731506,0.6499999761581421,0.7332162261009216,0.0,0.0,0.0,0.0,0.0,1.7480000257492065
8750,0.1006999984383583,0.08391326665878296,1.8747020931186853e-06,7448340.0,76.2750015258789,1.0,213.1999969482422,0.25,16.70833396911621,1.0,53.599998474121094,3.7015416622161865,0.9704279899597168,3.7015416622161865,0.39193016290664673,0.5,0.958686351776123,0.0,0.0,0.0,0.0,0.0,1.75
8760,0.2578999996185303,0.21705873310565948,1.8695999415285769e-06,7457532.0,49.70000076293945,1.0,173.39999389648438,0.15000000596046448,12.930000305175781,1.0,62.400001525878906,3.810572624206543,0.6730921268463135,3.810572624206543,0.27241310477256775,0.550000011920929,0.7718790173530579,0.0,0.0,0.0,0.0,0.0,1.7519999742507935
8770,0.1005999967455864,0.19626356661319733,1.8645005184225738e-06,7465141.0,72.2750015258789,1.0,256.0,0.25,10.192380905151367,1.0,58.79999923706055,3.7371633052825928,0.820453941822052,3.7371633052825928,0.42873066663742065,0.5,1.1408952474594116,0.0,0.0,0.0,0.0,0.0,1.753999948501587
8780,0.20829999446868896,0.5305328965187073,1.8594039374875138e-06,7471940.0,41.125,1.0,157.60000610351562,0.125,11.377381324768066,1.0,35.599998474121094,3.751495361328125,0.8680840134620667,3.751495361328125,0.3676210045814514,0.6000000238418579,0.7898328304290771,0.0,0.0,0.0,0.0,0.0,1.75600004196167
8790,0.09480000287294388,0.10708960145711899,1.8543101987233968e-06,7483161.0,93.2750015258789,1.0,256.0,0.30000001192092896,27.647619247436523,1.0,96.5999984741211,3.3333959579467773,0.886644184589386,3.3333959579467773,0.28067028522491455,0.5,0.6754084825515747,0.0,0.0,0.0,0.0,0.0,1.7580000162124634
8800,0.3312999904155731,0.18288731575012207,1.8492194158170605e-06,7490406.0,51.57500076293945,1.0,205.0,0.125,24.77142906188965,1.0,61.0,3.921159029006958,0.4605698585510254,3.921159029006958,0.3198260962963104,0.44999998807907104,0.5704209804534912,0.0,0.0,0.0,0.0,0.0,1.7599999904632568
8810,0.05959999933838844,0.22801518440246582,1.8441314750816673e-06,7502594.0,53.75,1.0,215.0,0.125,22.510713577270508,1.0,74.80000305175781,3.8842031955718994,0.7483627796173096,3.8842031955718994,0.3290162682533264,0.5,1.043919563293457,0.0,0.0,0.0,0.0,0.0,1.7619999647140503
8820,0.13030000030994415,0.17617587745189667,1.8390463765172171e-06,7509646.0,31.5,1.0,160.8000030517578,0.07500000298023224,13.864286422729492,1.0,70.80000305175781,3.8551015853881836,0.8315007090568542,3.8551015853881836,0.4130933880805969,0.6499999761581421,0.6540426015853882,0.0,0.0,0.0,0.0,0.0,1.7640000581741333
8830,0.39160001277923584,0.47041866183280945,1.8339643474973855e-06,7515106.0,26.100000381469727,1.0,160.39999389648438,0.07500000298023224,7.710714817047119,1.0,33.20000076293945,3.9818050861358643,0.5774878263473511,3.9818050861358643,0.18648944795131683,0.6499999761581421,0.9030649065971375,0.0,0.0,0.0,0.0,0.0,1.7660000324249268
8840,0.1500999927520752,0.6066365242004395,1.8288851606484968e-06,7523147.0,22.875,1.0,94.80000305175781,0.05000000074505806,11.016666412353516,1.0,53.79999923706055,3.8822274208068848,0.5935415029525757,3.8822274208068848,0.1600727140903473,0.550000011920929,1.161097526550293,0.0,0.0,0.0,0.0,0.0,1.7680000066757202
8850,0.1460999995470047,0.0,1.8238090433442267e-06,7530471.0,39.45000076293945,1.0,155.0,0.07500000298023224,23.057144165039062,1.0,100.4000015258789,3.7603797912597656,0.8115597367286682,3.7603797912597656,0.27869153022766113,0.6499999761581421,0.8039798140525818,0.0,0.0,0.0,0.0,0.0,1.7699999809265137
8860,0.3091000020503998,0.22673240303993225,1.8187358818977373e-06,7535865.0,40.70000076293945,1.0,210.8000030517578,0.07500000298023224,22.864286422729492,1.0,110.0,4.121032238006592,0.5114561915397644,4.121032238006592,0.32644882798194885,0.4000000059604645,0.6521784067153931,0.0,0.0,0.0,0.0,0.0,1.7719999551773071
8870,0.09399999678134918,1.8894059658050537,1.8136656763090286e-06,7542502.0,40.67499923706055,1.0,156.1999969482422,0.07500000298023224,24.446430206298828,1.0,83.5999984741211,3.8298730850219727,0.8289384841918945,3.8298730850219727,0.32439127564430237,0.6000000238418579,0.9334349632263184,0.0,0.0,0.0,0.0,0.0,1.7740000486373901
8880,0.06809999793767929,0.2220214456319809,1.8085986539517762e-06,7549012.0,41.95000076293945,1.0,178.39999389648438,0.10000000149011612,18.639286041259766,1.0,88.80000305175781,4.120972633361816,0.7632730603218079,4.120972633361816,0.3737504482269287,0.44999998807907104,0.8886877298355103,0.0,0.0,0.0,0.0,0.0,1.7760000228881836
8890,0.1597999930381775,0.0,1.8035347011391423e-06,7559168.0,92.3499984741211,4.599999904632568,165.1999969482422,0.25,47.763336181640625,4.599999904632568,119.4000015258789,3.755756378173828,1.0726783275604248,3.755756378173828,0.7643612623214722,0.4000000059604645,0.7546269297599792,0.0,0.0,0.0,0.0,0.0,1.777999997138977
8900,-0.03709999844431877,0.2370998114347458,1.7984738178711268e-06,7570771.0,60.224998474121094,1.0,151.1999969482422,0.20000000298023224,9.375,1.0,50.400001525878906,3.60030460357666,0.7585532069206238,3.60030460357666,0.14586393535137177,0.6499999761581421,1.115167498588562,0.0,0.0,0.0,0.0,0.0,1.7799999713897705
8910,0.23880000412464142,0.09488633275032043,1.7934160041477298e-06,7578448.0,45.07500076293945,2.0,133.1999969482422,0.15000000596046448,7.784999847412109,2.0,36.599998474121094,3.519711971282959,1.0670408010482788,3.519711971282959,0.2454276978969574,0.6000000238418579,0.8951066732406616,0.0,0.0,0.0,0.0,0.0,1.781999945640564
8920,0.19099999964237213,0.497508704662323,1.788361373655789e-06,7584780.0,29.450000762939453,1.600000023841858,121.19999694824219,0.07500000298023224,11.969047546386719,1.600000023841858,46.599998474121094,3.90268874168396,0.6148486137390137,3.90268874168396,0.21598762273788452,0.44999998807907104,0.6978009343147278,0.0,0.0,0.0,0.0,0.0,1.784000039100647
8930,0.06159999966621399,0.12049248814582825,1.7833098127084668e-06,7594762.0,64.55000305175781,1.0,217.0,0.22499999403953552,9.051667213439941,1.0,37.400001525878906,3.645021438598633,1.0485222339630127,3.645021438598633,0.3530310392379761,0.6000000238418579,1.0056668519973755,0.0,0.0,0.0,0.0,0.0,1.7860000133514404
8940,0.08799999952316284,0.1880689412355423,1.7782615486794384e-06,7601869.0,58.125,1.0,154.0,0.17499999701976776,20.3028564453125,1.0,69.19999694824219,3.6754696369171143,0.8006020784378052,3.6754696369171143,0.25305500626564026,0.550000011920929,0.4702296555042267,0.0,0.0,0.0,0.0,0.0,1.7879999876022339
8950,0.10869999974966049,0.30189526081085205,1.7732164678818663e-06,7609689.0,29.200000762939453,1.0,163.1999969482422,0.07500000298023224,11.167858123779297,1.0,44.79999923706055,3.764826536178589,0.6500173807144165,3.764826536178589,0.2909319996833801,0.550000011920929,0.5742431282997131,0.0,0.0,0.0,0.0,0.0,1.7899999618530273
8960,-0.040300000458955765,0.6555889248847961,1.768174684002588e-06,7617284.0,18.125,1.0,94.19999694824219,0.02500000037252903,12.046428680419922,1.0,54.400001525878906,4.007168292999268,0.5124861598014832,4.007168292999268,0.16486920416355133,0.550000011920929,0.9437509775161743,0.0,0.0,0.0,0.0,0.0,1.7920000553131104
8970,0.0632999986410141,0.7647403478622437,1.763136083354766e-06,7624172.0,36.900001525878906,1.0,188.0,0.10000000149011612,12.07023811340332,1.0,56.0,3.8792879581451416,0.3714683949947357,3.8792879581451416,0.0870097279548645,0.550000011920929,1.1378278732299805,0.0,0.0,0.0,0.0,0.0,1.7940000295639038
8980,0.024900000542402267,0.47940778732299805,1.758100779625238e-06,7631927.0,63.875,1.0,183.39999389648438,0.17499999701976776,21.897619247436523,1.0,105.0,3.900846242904663,0.6480698585510254,3.900846242904663,0.21342813968658447,0.550000011920929,0.9870602488517761,0.0,0.0,0.0,0.0,0.0,1.7960000038146973
8990,0.07620000094175339,0.1942952424287796,1.753068659127166e-06,7642245.0,46.599998474121094,1.0,154.60000610351562,0.15000000596046448,11.134761810302734,1.0,54.0,3.6435534954071045,0.797848105430603,3.6435534954071045,0.23725511133670807,0.6000000238418579,0.7748263478279114,0.0,0.0,0.0,0.0,0.0,1.7979999780654907
9000,-0.048500001430511475,0.2160281240940094,1.7480399492342258e-06,7652043.0,64.3499984741211,1.0,190.1999969482422,0.15000000596046448,27.728572845458984,1.0,92.4000015258789,3.93863844871521,0.9155855774879456,3.93863844871521,0.3282075524330139,0.550000011920929,0.8236641883850098,0.0,0.0,0.0,0.0,0.0,1.7999999523162842
9010,0.22030000388622284,0.1515514850616455,1.7430146499464172e-06,7661925.0,47.900001525878906,1.0,214.1999969482422,0.125,16.885713577270508,1.0,74.80000305175781,4.000741958618164,0.7833096981048584,4.000741958618164,0.23281978070735931,0.6000000238418579,1.2383605241775513,0.0,0.0,0.0,0.0,0.0,1.8020000457763672
9020,0.09210000187158585,0.0,1.7379926475769025e-06,7668857.0,45.099998474121094,1.0,129.1999969482422,0.125,16.65833282470703,1.0,55.599998474121094,3.879045248031616,0.581354558467865,3.879045248031616,0.2332777976989746,0.5,0.5886122584342957,0.0,0.0,0.0,0.0,0.0,1.8040000200271606
9030,0.21539999544620514,0.383574515581131,1.7329740558125195e-06,7676475.0,30.200000762939453,1.0,158.39999389648438,0.05000000074505806,18.30000114440918,1.0,98.80000305175781,4.045063018798828,0.6226366758346558,4.045063018798828,0.22572414577007294,0.6499999761581421,0.9637670516967773,0.0,0.0,0.0,0.0,0.0,1.805999994277954
